时间,广告位类型,广告位,广告展示数,点击量,预计收入,千次展示收益,点击率
2018/12/16,原生,贪吃蛇大战2048-qihoo-开屏1,142,12,1.65,11.62,8.45%
2018/12/16,原生,粘住火柴蜘蛛人-百度-开屏(原),96,4,1.05,10.94,4.17%
2018/12/16,原生,纽扣的游戏-小米-插屏(原),900,194,18.93,21.03,21.56%
2018/12/16,Banner,飞刀射击-qihoo-横幅,733,2,0.27,0.37,0.27%
2018/12/16,原生,开心玻璃杯-oppo-插屏（自）,182,12,0.53,2.91,6.59%
2018/12/16,原生,粘住火柴蜘蛛人-中兴-开屏(原),585,34,4.11,7.03,5.81%
2018/12/16,开屏,六角拼拼-魅族-开屏,2,0,0,0,0.00%
2018/12/16,插屏,球球大战方块-小米-插屏,1,0,0,0,0.00%
2018/12/16,原生,保护气球-好游-插屏(原),811,76,10.25,12.64,9.37%
2018/12/16,Banner,线条飞跃-tap-横幅,166,0,0.01,0.06,0.00%
2018/12/16,原生,面条滑溜溜-vivo-开屏(原),"3,940",275,43.9,11.14,6.98%
2018/12/16,插屏,奇妙的森林-小米-插屏,0,0,0,0,0.00%
2018/12/16,插屏,跳弹-联想-插屏,58,3,0.27,4.66,5.17%
2018/12/16,Banner,十字绣-应用宝-横幅,"8,592",5,0.61,0.07,0.06%
2018/12/16,插屏,滚动的球球-小米-插屏,17,2,0.47,27.65,11.76%
2018/12/16,插屏,面条滑溜溜-vivo-插屏,6,0,0,0,0.00%
2018/12/16,原生,拥挤城市-小米-开屏(原),"13,758",987,187.2,13.61,7.17%
2018/12/16,开屏,疯狂投篮-通用-开屏,59,3,0.45,7.63,5.08%
2018/12/16,Banner,全民跳一跳-酷派-横幅,182,6,0.95,5.22,3.30%
2018/12/16,插屏,贪吃蛇大战2048-努比亚-插屏,506,15,2.14,4.23,2.96%
2018/12/16,Banner,掘地登山-4399-横幅,"5,497",33,5.57,1.01,0.60%
2018/12/16,原生,八分音符酱-oppo-插屏(原),"15,358","3,460",316.19,20.59,22.53%
2018/12/16,插屏,一球爆破-好游-插屏,138,4,0.48,3.48,2.90%
2018/12/16,开屏,欢乐球球-tap-开屏,70,5,0.45,6.43,7.14%
2018/12/16,原生,贪吃蛇大战2048-4399-插屏(原),33,4,0.95,28.79,12.12%
2018/12/16,原生,指尖飞车-vivo-插屏(原),596,65,11.89,19.95,10.91%
2018/12/16,原生,掘地登山-4399-开屏（原）,"4,960",407,113.68,22.92,8.21%
2018/12/16,原生,粘住火柴蜘蛛人-好游-插屏,34,8,1.41,41.47,23.53%
2018/12/16,原生,飞刀射击-qihoo-插屏(原),81,11,3.26,40.25,13.58%
2018/12/16,Banner,贪吃蛇大战2048-努比亚-横幅,278,1,0.15,0.54,0.36%
2018/12/16,原生,开心玻璃杯-vivo-开屏（1）,"18,134",588,77.37,4.27,3.24%
2018/12/16,开屏,寻光4399-开屏,0,0,0,0,0.00%
2018/12/16,插屏,保护气球-oppo-插屏,386,26,2.25,5.83,6.74%
2018/12/16,插屏,疯狂投篮-通用-插屏-激励,0,0,0,0,0.00%
2018/12/16,插屏,八分音符酱-通用-插屏,0,0,0,0,0.00%
2018/12/16,Banner,球球跳一跳-联想-横幅,46,1,0.2,4.35,2.17%
2018/12/16,Banner,芝士就是力量-百度-横幅,99,0,0,0,0.00%
2018/12/16,原生,指尖飞车-百度-开屏(原),58,1,0.1,1.72,1.72%
2018/12/16,插屏,跳弹-通用-插屏-激励,0,0,0,0,0.00%
2018/12/16,Banner,芝士就是力量-联想-横幅,106,1,0.09,0.85,0.94%
2018/12/16,开屏,八分音符酱4399-开屏,10,1,0.21,21,10.00%
2018/12/16,开屏,cadfdasfcasfca,146,18,2.95,20.21,12.33%
2018/12/16,原生,指尖飞车-华为-插屏(原),"29,969","2,917",212.8,7.1,9.73%
2018/12/16,原生,开心玻璃杯-4399-开屏(原),"2,968",129,23.45,7.9,4.35%
2018/12/16,Banner,面条滑溜溜-联想-横幅,816,2,0.18,0.22,0.25%
2018/12/16,原生,魅影车手-vivo-开屏(原),"6,632",661,111.78,16.85,9.97%
2018/12/16,原生,粘住火柴蜘蛛人-oppo-开屏(原),"4,983",400,56.06,11.25,8.03%
2018/12/16,原生,指尖飞车-好游-插屏(原),57,13,3.65,64.04,22.81%
2018/12/16,开屏,欢乐打豆豆-oppo-激励开屏,433,16,2.92,6.74,3.70%
2018/12/16,Banner,指尖陀螺-阿里云-横幅-新,0,0,0,0,0.00%
2018/12/16,Banner,球球大战方块-好游-横幅,76,1,0.12,1.58,1.32%
2018/12/16,原生,吃鸡大英雄-4399-插屏(原),877,77,21.14,24.1,8.78%
2018/12/16,开屏,奇妙的森林-oppo-开屏,76,6,0.77,10.13,7.89%
2018/12/16,原生,吃鸡大英雄-中兴-开屏(原生),265,8,0.9,3.4,3.02%
2018/12/16,插屏,跳弹-通用-插屏,209,11,2.78,13.3,5.26%
2018/12/16,开屏,疯狂投篮-联想-开屏,5,1,0.08,16,20.00%
2018/12/16,开屏,欢乐打豆豆-应用宝-激励开屏,53,2,0.27,5.09,3.77%
2018/12/16,开屏,全民跳一跳4399-开屏,2,0,0.02,10,0.00%
2018/12/16,开屏,飞刀射击-vivo-开屏,"2,111",131,24.76,11.73,6.21%
2018/12/16,插屏,八分音符酱-vivo-插屏,53,2,0.3,5.66,3.77%
2018/12/16,Banner,十字绣-三星-横幅,"3,183",8,1.12,0.35,0.25%
2018/12/16,插屏,你胖你先吃-4399-插屏,0,0,0,0,0.00%
2018/12/16,Banner,飞刀射击-vivo-横幅,"3,764",44,4.92,1.31,1.17%
2018/12/16,开屏,面条滑溜溜-qihoo-开屏,34,1,0.08,2.35,2.94%
2018/12/16,开屏,面条滑溜溜-百度-开屏,1,0,0,0,0.00%
2018/12/16,开屏,开心玻璃杯-qihoo-开屏,328,28,5.36,16.34,8.54%
2018/12/16,Banner,六角拼拼-安卓-横幅,404,0,0,0,0.00%
2018/12/16,开屏,寻光-oppo-开屏,482,20,3.88,8.05,4.15%
2018/12/16,插屏,十字绣-vivo-插屏,97,21,1.98,20.41,21.65%
2018/12/16,开屏,指尖飞车-oppo-开屏,7,0,0.03,4.29,0.00%
2018/12/16,插屏,纽扣的游戏-安智-插屏,0,0,0,0,0.00%
2018/12/16,插屏,开心玻璃杯-oppo-插屏,"1,736",100,13.44,7.74,5.76%
2018/12/16,插屏,羽毛球大乱斗-插屏,349,19,1.82,5.21,5.44%
2018/12/16,Banner,跳弹-联想-横幅,200,0,0.01,0.05,0.00%
2018/12/16,开屏,纽扣的游戏-vivo-开屏,10,2,0.44,44,20.00%
2018/12/16,原生,欢乐打豆豆-通用-退出广告-自,0,0,0,0,0.00%
2018/12/16,插屏,欢乐打豆豆-应用宝-插屏,"1,014",15,2.31,2.28,1.48%
2018/12/16,Banner,十字绣-qihoo-横幅,"2,563",1,0.16,0.06,0.04%
2018/12/16,插屏,拥挤城市-联想-插屏,"18,851",861,96.69,5.13,4.57%
2018/12/16,Banner,球球大战方块-小米-横幅,2,0,0,0,0.00%
2018/12/16,插屏,欢乐球球-小米-插屏,300,25,2.42,8.07,8.33%
2018/12/16,Banner,贪吃蛇大战2048-qihoo-横幅,"1,350",10,0.84,0.62,0.74%
2018/12/16,Banner,保护气球-qihoo-横幅,"31,006",114,11.53,0.37,0.37%
2018/12/16,开屏,保护气球-taptap-开屏,88,6,1.18,13.41,6.82%
2018/12/16,原生,芝士就是力量-vivo-插屏(原),"67,345","7,131","1,266.43",18.81,10.59%
2018/12/16,Banner,贪吃蛇大战2048-小米-横幅,894,8,0.88,0.98,0.89%
2018/12/16,开屏,八分音符酱-魅族-开屏,0,0,0,0,0.00%
2018/12/16,Banner,欢乐球球-小米-横幅,407,0,0.04,0.1,0.00%
2018/12/16,开屏,拥挤城市-联想-开屏,"6,125",461,88.63,14.47,7.53%
2018/12/16,Banner,滚动的球球-4399-横幅,116,0,0.01,0.09,0.00%
2018/12/16,插屏,指尖飞车-联想-插屏,"4,752",137,16.77,3.53,2.88%
2018/12/16,插屏,指尖陀螺-阿里云-插屏-新,0,0,0,0,0.00%
2018/12/16,Banner,粘住火柴蜘蛛人-好游快爆-横幅,151,2,0.48,3.18,1.32%
2018/12/16,原生,英雄难过棍子关-百度-开屏(原),9,2,0.24,26.67,22.22%
2018/12/16,插屏,八分音符酱-oppo-插屏,169,12,1.55,9.17,7.10%
2018/12/16,原生,保护气球-oppo-开屏(原),"24,141","2,339",223.67,9.27,9.69%
2018/12/16,Banner,开心玻璃杯-4399-横幅,"16,692",54,9.67,0.58,0.32%
2018/12/16,原生,欢乐打豆豆-vivo-开屏(原),792,109,21.14,26.69,13.76%
2018/12/16,原生,吃鸡大英雄-oppo-插屏(原生),"21,177","2,756",180.31,8.51,13.01%
2018/12/16,开屏,纽扣的游戏-联想-开屏,57,6,1.25,21.93,10.53%
2018/12/16,开屏,球球大战方块-联想-激励开屏,80,5,0.75,9.38,6.25%
2018/12/16,Banner,芝士就是力量-小米-横幅,"1,394",0,0.03,0.02,0.00%
2018/12/16,Banner,欢乐打豆豆-oppo-横幅,"16,653",72,7.42,0.45,0.43%
2018/12/16,Banner,吃鸡大英雄-小米-横幅,777,6,0.77,0.99,0.77%
2018/12/16,原生,吃鸡大英雄-vivo-开屏(原),"2,526",209,34.41,13.62,8.27%
2018/12/16,开屏,贪吃蛇大战2048-vivo-开屏,31,4,0.78,25.16,12.90%
2018/12/16,原生,十字绣-vivo-插屏（自）,"9,423","1,461",261.93,27.8,15.50%
2018/12/16,插屏,跳弹4399-插屏,0,0,0,0,0.00%
2018/12/16,开屏,粘住火柴蜘蛛人-联想-开屏,303,20,4.35,14.36,6.60%
2018/12/16,插屏,跳弹-OPPO-插屏-新,0,0,0,0,0.00%
2018/12/16,插屏,皮皮虾我们走-百度-插屏,0,0,0,0,0.00%
2018/12/16,原生,滚动的球球-4399-插屏(原),49,9,1.37,27.96,18.37%
2018/12/16,开屏,芝士就是力量-联想-开屏,118,6,2.03,17.2,5.08%
2018/12/16,原生,指尖陀螺-vivo-插屏(原),392,26,3.09,7.88,6.63%
2018/12/16,Banner,欢乐打豆豆-魅族-横幅,44,0,0.01,0.23,0.00%
2018/12/16,插屏,十字绣-金立游戏-激励插屏,0,0,0,0,0.00%
2018/12/16,原生,指尖飞车-好游-开屏(原),35,3,2.2,62.86,8.57%
2018/12/16,原生,粘住火柴蜘蛛人-4399-插屏(原),"1,100",188,37.55,34.14,17.09%
2018/12/16,插屏,地表最强音-金立游戏-插屏,63,2,0.08,1.27,3.17%
2018/12/16,插屏,贪吃蛇大战2048-应用宝-插屏,276,23,2.05,7.43,8.33%
2018/12/16,原生,球球大战方块-oppo-插屏(原),0,0,0,0,0.00%
2018/12/16,Banner,拥挤战争-4399-横幅,"707,478","4,402",727.74,1.03,0.62%
2018/12/16,插屏,六角拼拼-小米-插屏,677,33,2.97,4.39,4.87%
2018/12/16,插屏,八分音符酱-小米-插屏,42,3,0.29,6.9,7.14%
2018/12/16,插屏,吃鸡大英雄-好游-插屏,10,0,0,0,0.00%
2018/12/16,插屏,贪吃蛇大战2048-oppo-插屏,400,24,2.92,7.3,6.00%
2018/12/16,开屏,保护气球-魅族-开屏,1,0,0,0,0.00%
2018/12/17,原生,完美贴合-小米-开屏(原),65,3,0.64,9.85,4.62%
2018/12/17,插屏,六角拼拼-金立游戏-插屏,19,0,0.02,1.05,0.00%
2018/12/17,原生,拥挤城市-百度-开屏(原),"3,862",244,55.37,14.34,6.32%
2018/12/17,开屏,欢乐打豆豆-三星-开屏,83,6,2.23,26.87,7.23%
2018/12/17,Banner,贪吃大作战-魅族-横幅,7,0,0,0,0.00%
2018/12/17,开屏,贪吃蛇大战2048-应用宝-开屏,35,7,0.84,24,20.00%
2018/12/17,插屏,开心玻璃杯-qihoo-插屏,113,11,1.22,10.8,9.73%
2018/12/17,原生,完美贴合-4399-开屏(原),89,1,0.32,3.6,1.12%
2018/12/17,Banner,指尖陀螺-qihoo-横幅,273,4,0.33,1.21,1.47%
2018/12/17,插屏,贪吃蛇大战2048-青柠-插屏,0,0,0,0,0.00%
2018/12/17,原生,吃鸡大英雄-4399-开屏(原),277,12,2.6,9.39,4.33%
2018/12/17,开屏,十字绣-oppo-激励开屏,6,0,0.01,1.67,0.00%
2018/12/17,Banner,红心大战接龙-金立游戏-横幅,"2,879",4,1.34,0.47,0.14%
2018/12/17,原生,面条滑溜溜-小米-开屏(原),294,18,2.01,6.84,6.12%
2018/12/17,原生,掘地登山-好游快爆-插屏（原）,77,7,0.75,9.74,9.09%
2018/12/17,开屏,十字绣-应用宝-开屏,372,12,1.94,5.22,3.23%
2018/12/17,开屏,保护气球-小米-开屏,15,1,0.68,45.33,6.67%
2018/12/17,原生,滚动的球球-小米-插屏(原),168,31,2.93,17.44,18.45%
2018/12/17,开屏,保护气球-华为-开屏,46,3,0.51,11.09,6.52%
2018/12/17,插屏,八分音符酱-百度-插屏-1.3.0,276,19,2.78,10.07,6.88%
2018/12/17,插屏,八分音符酱4399-插屏,24,0,0.01,0.42,0.00%
2018/12/17,开屏,疯狂投篮-oppo-开屏,159,24,4.7,29.56,15.09%
2018/12/17,Banner,十字绣-金立游戏-横幅,945,1,0.38,0.4,0.11%
2018/12/17,原生,开心玻璃杯-qihoo-开屏(原),"3,551",208,17.49,4.93,5.86%
2018/12/17,插屏,贪吃蛇大战2048-vivo-插屏,37,3,0.22,5.95,8.11%
2018/12/17,插屏,八分音符酱-联想-插屏,13,1,0.51,39.23,7.69%
2018/12/17,原生,飞刀射击-oppo-插屏(原),"1,361",200,15.32,11.26,14.70%
2018/12/17,Banner,一球爆破-vivo-横幅,282,3,0.11,0.39,1.06%
2018/12/17,Banner,暖暖换装物语-横幅,31,0,0.01,0.32,0.00%
2018/12/17,Banner,保护气球-小米-横幅,"3,212",19,3.18,0.99,0.59%
2018/12/17,Banner,红心大战接龙-oppo-横幅,"3,014",11,1.23,0.41,0.36%
2018/12/17,开屏,红心大战接龙-4399-开屏1,821,30,4.3,5.24,3.65%
2018/12/17,插屏,地表最强音-小米-插屏,23,2,0.24,10.43,8.70%
2018/12/17,插屏,纽扣的游戏-三星-插屏,679,46,9.63,14.18,6.77%
2018/12/17,插屏,球球跳-联想-插屏,164,10,1.47,8.96,6.10%
2018/12/17,原生,保护气球-4399-开屏(原),821,74,18.2,22.17,9.01%
2018/12/17,开屏,红心大战接龙-qihoo-开屏,66,5,2.61,39.55,7.58%
2018/12/17,原生,贪吃蛇-青柠-退出广告-自,3,0,0,0,0.00%
2018/12/17,原生,指尖飞车-百度-插屏(原),6,0,0,0,0.00%
2018/12/17,原生,掘地登山-小米-插屏(原),28,7,0.6,21.43,25.00%
2018/12/17,原生,保护气球-taptap-插屏(原),"1,081",65,14.3,13.23,6.01%
2018/12/17,Banner,奇妙的森林-oppo-横幅,31,0,0,0,0.00%
2018/12/17,插屏,球球跳-vivo-插屏,678,28,3.13,4.62,4.13%
2018/12/17,Banner,指尖飞车-taptap-横幅,372,1,1.16,3.12,0.27%
2018/12/17,开屏,i6066-开屏,5,2,0.31,62,40.00%
2018/12/17,开屏,六角拼拼-小米-开屏,285,11,1.62,5.68,3.86%
2018/12/17,原生,指尖飞车-小米-插屏(原),14,2,0.15,10.71,14.29%
2018/12/17,原生,滚动的球球-4399-开屏(原),6,0,0.08,13.33,0.00%
2018/12/17,开屏,球球大战方块-小米-开屏,0,0,0,0,0.00%
2018/12/17,原生,芝士就是力量-qihoo-插屏(原),84,4,0.31,3.69,4.76%
2018/12/17,原生,八分音符酱-vivo-插屏(原),"2,191",437,89.32,40.77,19.95%
2018/12/17,原生,粘住火柴蜘蛛人-qihoo-开屏,47,5,0.62,13.19,10.64%
2018/12/17,开屏,疯狂投篮-小米-开屏,80,7,0.69,8.62,8.75%
2018/12/17,Banner,线条飞跃-oppo-横幅,"1,075",3,0.32,0.3,0.28%
2018/12/17,开屏,全民跳一跳-酷派-开屏,6,1,0.06,10,16.67%
2018/12/17,原生,线条飞跃-oppo-插屏(原),391,81,7.09,18.13,20.72%
2018/12/17,插屏,贪吃蛇大战2048-应用宝-激励插屏,0,0,0,0,0.00%
2018/12/17,Banner,贪吃蛇大战2048-九游-横幅,211,1,0.16,0.76,0.47%
2018/12/17,插屏,红心大战接龙-联想-插屏,68,2,0.28,4.12,2.94%
2018/12/17,原生,绕圈跑-4399-开屏(原),29,2,0.19,6.55,6.90%
2018/12/17,插屏,疯狂投篮-应用宝-插屏,219,9,1.18,5.39,4.11%
2018/12/17,原生,英雄难过棍子关-百度-插屏(原),15,2,0.2,13.33,13.33%
2018/12/17,开屏,贪吃蛇大战20484399-开屏,3,0,0,0,0.00%
2018/12/17,Banner,纽扣的游戏-金立游戏-横幅,"1,591",4,0.9,0.57,0.25%
2018/12/17,插屏,八分音符酱-阿里云-插屏,0,0,0,0,0.00%
2018/12/17,开屏,吃鸡大英雄-联想-开屏,13,0,0.04,3.08,0.00%
2018/12/17,原生,芝士就是力量-百度-插屏(原),97,1,0.2,2.06,1.03%
2018/12/17,Banner,全民跳一跳-小米-横幅,41,1,0.09,2.2,2.44%
2018/12/17,原生,飞刀射击-qihoo-开屏(原),6,2,0.32,53.33,33.33%
2018/12/17,插屏,指尖陀螺-联想-插屏,43,2,0.51,11.86,4.65%
2018/12/17,插屏,红心大战接龙-4399-插屏1,"1,565",35,3.91,2.5,2.24%
2018/12/17,原生,连连看-4399-原生,108,0,0.01,0.09,0.00%
2018/12/17,Banner,拥挤城市-qihoo-横幅,"101,860",479,79.42,0.78,0.47%
2018/12/17,原生,指尖飞车-qihoo-开屏(原),107,7,0.42,3.93,6.54%
2018/12/17,插屏,欢乐打豆豆-通用-插屏,697,24,2.59,3.72,3.44%
2018/12/17,插屏,开心玻璃杯-联想-插屏,"3,078",191,49.37,16.04,6.21%
2018/12/17,开屏,纽扣的游戏-oppo-开屏,942,123,12.22,12.97,13.06%
2018/12/17,插屏,粘住火柴蜘蛛人-联想-插屏,183,11,1.16,6.34,6.01%
2018/12/17,Banner,绕圈跑-4399-横幅,123,1,0.17,1.38,0.81%
2018/12/17,开屏,保护气球-中兴-开屏,16,1,0.08,5,6.25%
2018/12/17,开屏,疯狂投篮-三星-开屏,128,18,5.16,40.31,14.06%
2018/12/17,原生,球球大战方块-4399-开屏(原),5,1,0.09,18,20.00%
2018/12/17,原生,指尖飞车-taptap-开屏(原),118,3,0.87,7.37,2.54%
2018/12/17,Banner,保护气球-好游-横幅,723,2,0.48,0.66,0.28%
2018/12/17,插屏,指尖飞车-三星-插屏,"1,665",79,13.22,7.94,4.74%
2018/12/17,插屏,欢乐打豆豆-联想-插屏,0,0,0,0,0.00%
2018/12/17,插屏,纽扣的游戏-oppo-插屏,0,0,0,0,0.00%
2018/12/17,Banner,八分音符酱-联想-横幅,31,0,0,0,0.00%
2018/12/17,开屏,开心玻璃杯-联想-开屏,"1,827",98,36.3,19.87,5.36%
2018/12/17,插屏,八分音符酱-阿里云-插屏-激励,0,0,0,0,0.00%
2018/12/17,插屏,十字绣-三星-插屏,449,4,0.71,1.58,0.89%
2018/12/17,Banner,指尖飞车-qihoo-横幅,771,1,0.17,0.22,0.13%
2018/12/17,原生,指尖飞车-oppo-插屏(原),56,20,1.22,21.79,35.71%
2018/12/17,开屏,飞刀射击-小米-开屏,19,0,0,0,0.00%
2018/12/17,插屏,保护气球-小米-插屏,62,1,0.17,2.74,1.61%
2018/12/17,Banner,球球跳一跳-好游-横幅,20,0,0,0,0.00%
2018/12/17,Banner,完美贴合-qihoo-横幅,125,0,0,0,0.00%
2018/12/17,Banner,掘地登山-oppo-横幅,"8,275",53,7.8,0.94,0.64%
2018/12/17,开屏,贪吃蛇大战2048-联想-开屏,122,16,5.65,46.31,13.11%
2018/12/17,原生,线条飞跃-4399-插屏(原),301,44,8.62,28.64,14.62%
2018/12/17,原生,八分音符酱-oppo-开屏(原),"1,933",259,21.08,10.91,13.40%
2018/12/17,原生,指尖飞车-vivo-开屏(原),202,10,2.63,13.02,4.95%
2018/12/17,插屏,保护气球-vivo-插屏,136,6,1.2,8.82,4.41%
2018/12/17,插屏,八分音符酱-九游-插屏,4,0,0,0,0.00%
2018/12/17,Banner,飞刀射击-联想-横幅,104,0,0,0,0.00%
2018/12/17,原生,保护气球-oppo-插屏(自),"22,270","4,572",510.09,22.9,20.53%
2018/12/17,Banner,八分音符酱-九游-横幅,15,0,0,0,0.00%
2018/12/17,Banner,指尖飞车-华为-横幅,"43,099",349,28.1,0.65,0.81%
2018/12/17,原生,开心玻璃杯-qihoo-插屏(原),"6,999",791,65.25,9.32,11.30%
2018/12/17,Banner,线条飞跃-vivo-横幅,905,1,0.1,0.11,0.11%
2018/12/17,插屏,面条滑溜溜-好游-插屏,546,13,1.64,3,2.38%
2018/12/17,Banner,吃鸡大英雄-百度-横幅,84,1,0.07,0.83,1.19%
2018/12/17,开屏,贪吃蛇大战2048-通用-开屏,124,9,1.05,8.47,7.26%
2018/12/17,原生,线条飞跃-vivo-开屏(原),142,11,1.62,11.41,7.75%
2018/12/17,插屏,飞刀射击-小米-插屏,49,5,0.33,6.73,10.20%
2018/12/17,原生,开心玻璃杯-应用宝-开屏(原),"7,645",198,26.95,3.53,2.59%
2018/12/17,开屏,贪吃蛇大战2048-小米-开屏,14,0,0.01,0.71,0.00%
2018/12/17,Banner,十字绣-联想-横幅,527,4,0.38,0.72,0.76%
2018/12/17,Banner,完美贴合-vivo-横幅,"5,228",16,2.26,0.43,0.31%
2018/12/17,Banner,开心玻璃杯-qihoo-横幅,"31,269",103,11.21,0.36,0.33%
2018/12/17,开屏,奇妙的森林-小米-开屏,17,2,0.45,26.47,11.76%
2018/12/17,原生,红心大战接龙-华为-插屏(原),645,69,17.81,27.61,10.70%
2018/12/17,插屏,球球跳一跳-联想-插屏,6,0,0.03,5,0.00%
2018/12/17,插屏,斗图大作战-插屏,12,0,0.01,0.83,0.00%
2018/12/17,插屏,纽扣的游戏-通用-插屏-新,0,0,0,0,0.00%
2018/12/17,Banner,全民跳一跳-努比亚-横幅,404,3,0.69,1.71,0.74%
2018/12/17,Banner,指尖飞车-联想-横幅,970,18,1.97,2.03,1.86%
2018/12/17,Banner,球球跳-联想-横幅,626,3,0.35,0.56,0.48%
2018/12/17,插屏,魅影车手-好游-插屏,45,1,0.06,1.33,2.22%
2018/12/17,原生,十字绣-4399-开屏(原),478,15,2.09,4.37,3.14%
2018/12/17,Banner,拥挤城市-百度-横幅,"36,618",145,24.89,0.68,0.40%
2018/12/17,Banner,疯狂投篮-oppo-横幅,"11,502",244,17.92,1.56,2.12%
2018/12/17,插屏,保护气球-三星-插屏,"3,004",115,24.11,8.03,3.83%
2018/12/17,插屏,保护气球-好游-插屏,9,0,0.01,1.11,0.00%
2018/12/17,插屏,保护气球-中兴-插屏,65,7,0.53,8.15,10.77%
2018/12/17,Banner,开心玻璃杯-联想-横幅,"4,496",34,4.23,0.94,0.76%
2018/12/17,插屏,小飞机大战-插屏,0,0,0,0,0.00%
2018/12/17,原生,球球跳-oppo-开屏(原),332,45,5.94,17.89,13.55%
2018/12/17,开屏,十字绣-小米-开屏,338,26,2.97,8.79,7.69%
2018/12/17,原生,掘地登山-小米-开屏(原),26,3,0.57,21.92,11.54%
2018/12/17,插屏,寻光4399-插屏,0,0,0,0,0.00%
2018/12/17,原生,面条滑溜溜-oppo-开屏(原),241,16,2.13,8.84,6.64%
2018/12/17,原生,开心玻璃杯-wifi2-开屏(原),0,0,0,0,0.00%
2018/12/17,原生,纽扣的游戏-4399-插屏(原),211,28,5.86,27.77,13.27%
2018/12/17,原生,滚动的球球-小米-开屏(原),20,1,0.18,9,5.00%
2018/12/17,插屏,红心大战接龙-vivo-插屏,422,15,1.41,3.34,3.55%
2018/12/17,开屏,疯狂投篮-好游快爆-开屏,41,2,0.34,8.29,4.88%
2018/12/17,开屏,六角拼拼-联想-开屏,45,3,0.46,10.22,6.67%
2018/12/17,原生,保护气球-百度-插屏（原）,204,20,3.62,17.75,9.80%
2018/12/17,Banner,保护气球-百度-横幅,456,1,0.1,0.22,0.22%
2018/12/17,原生,吃鸡大英雄-百度-开屏(原),65,8,1.23,18.92,12.31%
2018/12/17,开屏,飞刀射击-联想-开屏,16,2,0.32,20,12.50%
2018/12/17,原生,保护气球-vivo-插屏(原),"7,321","1,473",295.2,40.32,20.12%
2018/12/17,开屏,地表最强音-oppo-开屏,28,0,0.02,0.71,0.00%
2018/12/17,原生,八分音符酱-小米-开屏（原）,140,17,1.95,13.93,12.14%
2018/12/17,原生,拥挤城市-qihoo-开屏(原),"8,057",617,146.54,18.19,7.66%
2018/12/17,Banner,疯狂投篮-好游快爆-横幅,250,2,0.39,1.56,0.80%
2018/12/17,开屏,纽扣的游戏-金立游戏-开屏,275,32,4.14,15.05,11.64%
2018/12/17,插屏,完美贴合-qihoo-插屏,27,1,0.06,2.22,3.70%
2018/12/17,Banner,开心玻璃杯-好游快爆-横幅,176,1,0.06,0.34,0.57%
2018/12/17,Banner,十字绣-4399-横幅,"2,118",9,0.55,0.26,0.42%
2018/12/17,插屏,六角拼拼-小米-激励插屏,0,0,0,0,0.00%
2018/12/17,开屏,十字绣-qihoo-开屏,60,5,1.4,23.33,8.33%
2018/12/17,原生,指尖飞车-oppo-开屏(原),25,2,0.23,9.2,8.00%
2018/12/17,开屏,贪吃蛇大战2048-三星-开屏,71,8,1.56,21.97,11.27%
2018/12/17,插屏,寻光-联想-插屏,7,0,0.03,4.29,0.00%
2018/12/17,Banner,保护气球-联想-横幅,793,6,0.46,0.58,0.76%
2018/12/17,Banner,指尖飞车-oppo-横幅,145,0,0.03,0.21,0.00%
2018/12/17,Banner,吃鸡大英雄-vivo-横幅,"2,457",31,2.75,1.12,1.26%
2018/12/17,Banner,欢乐球球-4399-横幅,214,2,0.28,1.31,0.93%
2018/12/17,插屏,球球大战方块-好游-插屏,10,0,0,0,0.00%
2018/12/17,开屏,六角拼拼-金立游戏-开屏,12,0,0,0,0.00%
2018/12/17,Banner,球球大战方块-联想-横幅,210,3,0.53,2.52,1.43%
2018/12/17,插屏,面条滑溜溜-oppo-插屏,7,0,0.01,1.43,0.00%
2018/12/17,原生,八分音符酱-4399-退出广告-自,21,0,0.01,0.48,0.00%
2018/12/17,插屏,地表最强音-oppo-插屏,63,3,0.05,0.79,4.76%
2018/12/17,插屏,全民跳一跳-4399-插屏,0,0,0,0,0.00%
2018/12/17,原生,贪吃蛇大战2048-vivo-插屏(原),439,58,10.54,24.01,13.21%
2018/12/17,开屏,面条滑溜溜-oppo-开屏,4,0,0.03,7.5,0.00%
2018/12/17,插屏,玩转羽毛球-通用-插屏,0,0,0,0,0.00%
2018/12/17,Banner,掘地登山-联想-横幅,62,0,0.01,0.16,0.00%
2018/12/17,开屏,贪吃蛇大战2048-oppo-开屏,121,16,1.9,15.7,13.22%
2018/12/17,开屏,完美贴合-vivo-开屏,2,0,0,0,0.00%
2018/12/17,原生,掘地登山-oppo-插屏(原),"4,557",808,82.02,18,17.73%
2018/12/17,原生,保护气球-vivo-开屏(原),"4,869",355,67.13,13.79,7.29%
2018/12/17,原生,疯狂投篮-qihoo-开屏(原),47,5,1.01,21.49,10.64%
2018/12/17,Banner,纽扣的游戏-oppo-横幅,"1,895",35,3.06,1.61,1.85%
2018/12/17,插屏,皮皮虾我们走-taptap-插屏,14,1,0.17,12.14,7.14%
2018/12/17,Banner,指尖飞车-百度-横幅,18,0,0.01,0.56,0.00%
2018/12/17,插屏,吃鸡大英雄-小米-插屏,338,15,1.35,3.99,4.44%
2018/12/17,开屏,奇妙的森林-联想-开屏,4,0,0,0,0.00%
2018/12/17,原生,粘住火柴蜘蛛人-vivo-插屏(原),"2,492",674,110.52,44.35,27.05%
