时间,广告位类型,广告位,广告展示数,点击量,预计收入,千次展示收益,点击率
2018-11-09,Banner,完美贴合-qihoo-横幅,"26,187",94,22.20,0.85,0.36%
2018-11-09,插屏,八分音符酱-贯中-插屏,0,0,0.00,0.00,0.00%
2018-11-09,开屏,贪吃蛇大战2048-联想-开屏,160,23,6.25,39.06,14.37%
2018-11-09,原生,线条飞跃-4399-插屏(原),682,122,40.28,59.06,17.89%
2018-11-09,原生,八分音符酱-oppo-开屏(原),"2,777",262,107.08,38.56,9.43%
2018-11-09,开屏,纽扣的游戏-魅族-开屏,170,14,5.15,30.29,8.24%
2018-11-09,插屏,保护气球-vivo-插屏,"12,209",744,175.32,14.36,6.09%
2018-11-09,插屏,八分音符酱-九游-插屏,7,0,0.00,0.00,0.00%
2018-11-09,Banner,飞刀射击-联想-横幅,432,11,2.97,6.88,2.55%
2018-11-09,Banner,八分音符酱-九游-横幅,25,0,0.00,0.00,0.00%
2018-11-09,Banner,指尖飞车-华为-横幅,1,0,0.00,0.00,0.00%
2018-11-09,插屏,面条滑溜溜-好游-插屏,"6,114",434,80.33,13.14,7.10%
2018-11-09,Banner,八分音符酱-贯中-横幅,1,0,0.00,0.00,0.00%
2018-11-09,开屏,贪吃蛇大战2048-通用-开屏,305,18,4.86,15.93,5.90%
2018-11-09,插屏,飞刀射击-小米-插屏,177,16,3.43,19.38,9.04%
2018-11-09,开屏,贪吃蛇大战2048-小米-开屏,61,6,2.80,45.90,9.84%
2018-11-09,Banner,十字绣-联想-横幅,990,4,2.11,2.13,0.40%
2018-11-09,Banner,完美贴合-vivo-横幅,"31,184",103,38.94,1.25,0.33%
2018-11-09,Banner,开心玻璃杯-qihoo-横幅,"30,763",112,30.46,0.99,0.36%
2018-11-09,开屏,奇妙的森林-小米-开屏,7,2,1.42,202.86,28.57%
2018-11-09,插屏,球球跳一跳-联想-插屏,96,10,1.34,13.96,10.42%
2018-11-09,插屏,斗图大作战-插屏,5,0,0.00,0.00,0.00%
2018-11-09,插屏,纽扣的游戏-通用-插屏-新,0,0,0.00,0.00,0.00%
2018-11-09,Banner,全民跳一跳-努比亚-横幅,646,7,1.10,1.70,1.08%
2018-11-09,Banner,指尖飞车-联想-横幅,167,1,0.09,0.54,0.60%
2018-11-09,Banner,球球跳-联想-横幅,594,4,0.91,1.53,0.67%
2018-11-09,插屏,魅影车手-好游-插屏,327,14,4.23,12.94,4.28%
2018-11-09,插屏,面条滑溜溜-魅族-插屏,"16,869","3,483",308.13,18.27,20.65%
2018-11-09,Banner,疯狂投篮-oppo-横幅,"17,602",472,49.31,2.80,2.68%
2018-11-09,插屏,保护气球-三星-插屏,"2,332",178,34.53,14.81,7.63%
2018-11-09,插屏,保护气球-好游-插屏,6,0,0.00,0.00,0.00%
2018-11-09,插屏,保护气球-中兴-插屏,564,30,6.24,11.06,5.32%
2018-11-09,Banner,开心玻璃杯-联想-横幅,"7,524",15,5.23,0.70,0.20%
2018-11-09,开屏,十字绣-小米-开屏,672,45,17.33,25.79,6.70%
2018-11-09,插屏,寻光4399-插屏,78,2,0.84,10.77,2.56%
2018-11-09,原生,面条滑溜溜-oppo-开屏(原),187,19,6.15,32.89,10.16%
2018-11-09,原生,开心玻璃杯-wifi2-开屏(原),376,7,2.06,5.48,1.86%
2018-11-09,原生,纽扣的游戏-4399-插屏(原),673,98,53.30,79.20,14.56%
2018-11-09,插屏,红心大战接龙-vivo-插屏,"9,740",217,123.31,12.66,2.23%
2018-11-09,开屏,疯狂投篮-好游快爆-开屏,71,6,1.04,14.65,8.45%
2018-11-09,开屏,六角拼拼-联想-开屏,40,1,0.07,1.75,2.50%
2018-11-09,Banner,魅影车手-小米-横幅,232,0,0.03,0.13,0.00%
2018-11-09,开屏,飞刀射击-联想-开屏,57,7,1.79,31.40,12.28%
2018-11-09,开屏,地表最强音-oppo-开屏,62,4,1.98,31.94,6.45%
2018-11-09,Banner,疯狂投篮-好游快爆-横幅,511,3,0.45,0.88,0.59%
2018-11-09,原生,面条滑溜溜-oppo-插屏(原),"1,552",330,62.42,40.22,21.26%
2018-11-09,开屏,纽扣的游戏-金立游戏-开屏,585,61,17.59,30.07,10.43%
2018-11-09,插屏,完美贴合-qihoo-插屏,"5,408",217,65.53,12.12,4.01%
2018-11-09,Banner,开心玻璃杯-好游快爆-横幅,547,3,1.07,1.96,0.55%
2018-11-09,Banner,十字绣-4399-横幅,"2,562",11,4.34,1.69,0.43%
2018-11-09,开屏,十字绣-qihoo-开屏,91,3,1.27,13.96,3.30%
2018-11-09,原生,贪吃蛇大战2048-百度-锁屏广告,2,0,0.00,0.00,0.00%
2018-11-09,开屏,贪吃蛇大战2048-三星-开屏,290,22,5.95,20.52,7.59%
2018-11-09,插屏,寻光-联想-插屏,6,0,0.00,0.00,0.00%
2018-11-09,Banner,保护气球-联想-横幅,"1,960",7,1.61,0.82,0.36%
2018-11-09,Banner,指尖飞车-oppo-横幅,2,0,0.00,0.00,0.00%
2018-11-09,Banner,吃鸡大英雄-vivo-横幅,"29,879",309,50.38,1.69,1.03%
2018-11-09,插屏,纽扣的游戏-魅族-插屏,441,48,6.68,15.15,10.88%
2018-11-09,Banner,欢乐球球-4399-横幅,388,2,0.72,1.86,0.52%
2018-11-09,插屏,球球大战方块-好游-插屏,5,0,0.00,0.00,0.00%
2018-11-09,开屏,六角拼拼-金立游戏-开屏,28,3,0.88,31.43,10.71%
2018-11-09,开屏,贪吃蛇大战2048-魅族-开屏,1,0,0.00,0.00,0.00%
2018-11-09,Banner,球球大战方块-联想-横幅,137,0,0.00,0.00,0.00%
2018-11-09,插屏,面条滑溜溜-oppo-插屏,101,5,0.81,8.02,4.95%
2018-11-09,原生,八分音符酱-4399-退出广告-自,37,0,0.00,0.00,0.00%
2018-11-09,插屏,地表最强音-oppo-插屏,146,8,2.25,15.41,5.48%
2018-11-09,插屏,全民跳一跳-4399-插屏,0,0,0.00,0.00,0.00%
2018-11-09,原生,贪吃蛇大战2048-vivo-插屏(原),754,118,56.94,75.52,15.65%
2018-11-09,开屏,面条滑溜溜-oppo-开屏,22,2,1.17,53.18,9.09%
2018-11-09,插屏,玩转羽毛球-通用-插屏,0,0,0.00,0.00,0.00%
2018-11-09,开屏,贪吃蛇大战2048-oppo-开屏,781,79,18.79,24.06,10.12%
2018-11-09,开屏,完美贴合-vivo-开屏,"7,093",328,123.62,17.43,4.62%
2018-11-09,Banner,纽扣的游戏-oppo-横幅,"5,694",80,12.08,2.12,1.40%
2018-11-09,插屏,吃鸡大英雄-小米-插屏,385,3,4.72,12.26,0.78%
2018-11-09,开屏,奇妙的森林-联想-开屏,2,0,0.01,5.00,0.00%
2018-11-09,插屏,指尖陀螺-努比亚-插屏,195,3,1.56,8.00,1.54%
2018-11-09,Banner,贪吃大作战-华为-横幅,"8,165",65,22.77,2.79,0.80%
2018-11-09,插屏,滚动的球球-联想-插屏,183,21,3.78,20.66,11.48%
2018-11-09,Banner,老板锁屏-横幅,"35,912",148,55.55,1.55,0.41%
2018-11-09,Banner,完美贴合-小米-横幅,"2,530",2,0.58,0.23,0.08%
2018-11-09,Banner,线条飞跃-qihoo-横幅,66,0,0.00,0.00,0.00%
2018-11-09,插屏,贪吃蛇大战2048-小米-插屏,141,14,2.80,19.86,9.93%
2018-11-09,开屏,开心玻璃杯-好游快爆-开屏,126,11,3.89,30.87,8.73%
2018-11-09,插屏,全民跳一跳-oppo-插屏,"4,178",300,62.47,14.95,7.18%
2018-11-09,插屏,十字绣-小米-激励插屏,0,0,0.00,0.00,0.00%
2018-11-09,开屏,保护气球-好游-开屏,1,0,0.00,0.00,0.00%
2018-11-09,原生,开心玻璃杯-中兴-插屏(原),"8,252","1,527",90.34,10.95,18.50%
2018-11-09,开屏,红心大战接龙-联想-开屏,60,3,0.72,12.00,5.00%
2018-11-09,原生,皮皮虾我们走-百度-退出广告-自,0,0,0.00,0.00,0.00%
2018-11-09,插屏,寻光-百度-插屏,19,0,0.07,3.68,0.00%
2018-11-09,插屏,红心大战接龙-小米-插屏,931,28,14.00,15.04,3.01%
2018-11-09,开屏,地表最强音-金立游戏-开屏,9,3,0.84,93.33,33.33%
2018-11-09,原生,线条飞跃-4399-开屏(原),386,26,11.88,30.78,6.74%
2018-11-09,开屏,一球爆破-vivo-开屏,436,23,9.32,21.38,5.28%
2018-11-09,Banner,红心大战接龙-4399-横幅1,"6,089",13,2.82,0.46,0.21%
2018-11-09,原生,完美贴合-vivo-插屏(原),2,0,0.00,0.00,0.00%
2018-11-09,开屏,保护气球-金立游戏-开屏,194,18,4.75,24.48,9.28%
2018-11-09,原生,贪吃蛇大战20484399-退出广告-自,3,0,0.00,0.00,0.00%
2018-11-09,Banner,八分音符酱-酷派-横幅,74,0,0.00,0.00,0.00%
2018-11-09,插屏,贪吃大作战-三星-插屏,"1,892",130,49.21,26.01,6.87%
2018-11-09,Banner,开心玻璃杯-oppo-横幅,"29,193",178,33.85,1.16,0.61%
2018-11-09,开屏,八分音符酱-vivo-开屏,155,14,2.89,18.65,9.03%
2018-11-09,开屏,十字绣-魅族-开屏,52,2,1.02,19.62,3.85%
2018-11-09,插屏,贪吃蛇大战20484399-插屏,28,2,3.18,113.57,7.14%
2018-11-09,原生,指尖飞车-taptap-插屏(原),628,83,22.90,36.46,13.22%
2018-11-09,插屏,欢乐打豆豆-通用-插屏-激励,0,0,0.00,0.00,0.00%
2018-11-09,开屏,贪吃大作战-三星-开屏,527,17,10.85,20.59,3.23%
2018-11-09,插屏,活色生香换装-插屏,0,0,0.00,0.00,0.00%
2018-11-09,插屏,保护气球-4399-插屏,433,34,4.19,9.68,7.85%
2018-11-09,插屏,保护气球-魅族-插屏,23,1,0.15,6.52,4.35%
2018-11-09,插屏,寻光-应用宝-插屏,220,8,2.19,9.95,3.64%
2018-11-09,开屏,八分音符酱-百度-开屏,590,71,14.14,23.97,12.03%
2018-11-09,Banner,开心玻璃杯-wifi-横幅,"3,421",10,4.61,1.35,0.29%
2018-11-09,开屏,跳弹4399-开屏,1,0,0.00,0.00,0.00%
2018-11-09,开屏,球球跳一跳-联想-开屏,58,3,0.65,11.21,5.17%
2018-11-09,开屏,疯狂投篮-魅族-开屏1,297,24,5.67,19.09,8.08%
2018-11-09,插屏,保护气球-taptap-插屏,29,1,0.02,0.69,3.45%
2018-11-09,开屏,欢乐打豆豆-oppo-开屏,"3,183",232,65.61,20.61,7.29%
2018-11-09,Banner,指尖陀螺-vivo-横幅,"2,486",46,10.37,4.17,1.85%
2018-11-09,插屏,线条飞跃-小米-插屏,452,23,6.16,13.63,5.09%
2018-11-09,开屏,欢乐球球-4399-开屏,139,10,2.71,19.50,7.19%
2018-11-09,插屏,面条滑溜溜-qihoo-插屏,"2,749",272,35.64,12.96,9.89%
2018-11-09,插屏,八分音符-纽扣助手-插屏,43,1,0.28,6.51,2.33%
2018-11-09,插屏,贪吃大作战-魅族-插屏,492,40,6.54,13.29,8.13%
2018-11-09,Banner,十字绣hj-hj-横幅,10,0,0.00,0.00,0.00%
2018-11-09,Banner,贪吃蛇大战2048-华为-横幅,44,0,0.00,0.00,0.00%
2018-11-09,插屏,疯狂投篮-九游-插屏,0,0,0.00,0.00,0.00%
2018-11-09,插屏,纽扣的游戏-联想-插屏,7,0,0.00,0.00,0.00%
2018-11-09,插屏,纽扣的游戏-九游-插屏,0,0,0.00,0.00,0.00%
2018-11-09,Banner,贪吃蛇大战2048-魅族-横幅,534,10,2.15,4.03,1.87%
2018-11-09,开屏,指尖陀螺-阿里云-开屏-新,1,1,0.32,320.00,100.00%
2018-11-09,插屏,纽扣的游戏-vivo-插屏,"3,236",226,55.99,17.30,6.98%
2018-11-09,原生,指尖飞车-4399-开屏(原),117,13,4.95,42.31,11.11%
2018-11-09,插屏,贪吃蛇大战2048hj-hj-插屏,0,0,0.00,0.00,0.00%
2018-11-09,插屏,保护气球-金立游戏-插屏,456,26,6.57,14.41,5.70%
2018-11-09,插屏,完美贴合-vivo-插屏,"26,866","1,297",418.29,15.57,4.83%
2018-11-09,开屏,指尖陀螺-小米-开屏,322,9,4.67,14.50,2.80%
2018-11-09,插屏,十字绣-qihoo-插屏,147,26,3.13,21.29,17.69%
2018-11-09,开屏,面条滑溜溜-好游-开屏,429,38,6.19,14.43,8.86%
2018-11-09,开屏,完美贴合-小米-开屏,366,13,5.11,13.96,3.55%
2018-11-09,Banner,纽扣的游戏-魅族-横幅,"3,596",30,7.13,1.98,0.83%
2018-11-09,Banner,指尖陀螺-小米-横幅,377,8,3.53,9.36,2.12%
2018-11-09,插屏,飞刀射击-联想-插屏,40,1,0.10,2.50,2.50%
2018-11-09,开屏,红心大战接龙-魅族-开屏,195,3,2.56,13.13,1.54%
2018-11-09,插屏,全民跳一跳-努比亚-插屏,660,23,7.92,12.00,3.48%
2018-11-09,开屏,线条飞跃-qihoo-开屏,12,0,0.00,0.00,0.00%
2018-11-09,开屏,地表最强音-应用宝-开屏,8,1,0.64,80.00,12.50%
2018-11-09,插屏,开心玻璃杯-好游快爆-插屏,146,3,1.51,10.34,2.05%
2018-11-09,Banner,面条滑溜溜-好游-横幅,"7,134",22,6.53,0.92,0.31%
2018-11-09,开屏,一球爆破-小米-开屏,136,3,0.83,6.10,2.21%
2018-11-09,Banner,六角拼拼-金立游戏-横幅,557,2,0.58,1.04,0.36%
2018-11-09,开屏,十字绣-4399-开屏,690,27,11.46,16.61,3.91%
2018-11-09,开屏,滚动的球球-联想-开屏,184,26,5.13,27.88,14.13%
2018-11-09,Banner,跳弹4399-横幅,0,0,0.00,0.00,0.00%
2018-11-09,原生,十字绣-oppo-开屏（自）,817,53,32.06,39.24,6.49%
2018-11-09,Banner,地表最强音-应用宝-横幅,3,0,0.00,0.00,0.00%
2018-11-09,开屏,地表最强音-魅族-开屏,21,1,0.19,9.05,4.76%
2018-11-09,Banner,红心大战接龙-vivo-横幅,"61,328",146,33.19,0.54,0.24%
2018-11-09,Banner,地表最强音-oppo-横幅,30,0,0.00,0.00,0.00%
2018-11-09,Banner,保护气球-金立游戏-横幅,620,5,1.97,3.18,0.81%
2018-11-09,Banner,吃鸡大英雄-好游-横幅,543,4,2.21,4.07,0.74%
2018-11-09,插屏,飞刀射击-4399-插屏,158,10,1.68,10.63,6.33%
2018-11-09,Banner,地表最强音-小米-横幅,34,0,0.00,0.00,0.00%
2018-11-09,插屏,欢乐打豆豆-oppo-激励插屏,0,0,0.00,0.00,0.00%
2018-11-09,开屏,球球跳-联想-开屏,157,17,4.80,30.57,10.83%
2018-11-09,开屏,疯狂投篮4399-开屏,229,17,3.52,15.37,7.42%
2018-11-09,原生,面条滑溜溜-vivo-插屏(原),"1,951",317,151.38,77.59,16.25%
2018-11-09,Banner,滑稽大冒险-横幅,319,6,1.34,4.20,1.88%
2018-11-09,原生,芝士就是力量-好游-插屏（原）,"2,948",233,86.56,29.36,7.90%
2018-11-09,开屏,吃鸡大英雄-tap-开屏,666,31,7.65,11.49,4.65%
2018-11-09,原生,保护气球-qihoo-开屏(原),"1,855",211,46.87,25.27,11.37%
2018-11-09,Banner,贪吃蛇大战2048-oppo-横幅(原),"1,838",11,4.53,2.46,0.60%
2018-11-09,Banner,地表最强音-金立游戏-横幅,32,1,0.22,6.88,3.13%
2018-11-09,原生,贪吃蛇大战2048-oppo-插屏(原),"1,094",176,68.05,62.20,16.09%
2018-11-09,插屏,完美贴合-oppo-插屏,15,2,0.72,48.00,13.33%
2018-11-09,开屏,贪吃蛇大战2048-魅族-激励开屏,162,19,5.04,31.11,11.73%
2018-11-09,插屏,八分音符酱-百度-插屏,48,1,0.42,8.75,2.08%
2018-11-09,Banner,滚动的球球-联想-横幅,830,1,0.41,0.49,0.12%
2018-11-09,Banner,开心玻璃杯-vivo-横幅,"62,372",374,86.65,1.39,0.60%
2018-11-09,原生,十字绣-魅族-插屏(原),148,46,16.13,108.99,31.08%
2018-11-09,开屏,球球跳-oppo-开屏,"1,821",168,35.09,19.27,9.23%
2018-11-09,开屏,保护气球-oppo-开屏,"1,334",108,21.47,16.09,8.10%
2018-11-09,开屏,十字绣-金立游戏-开屏,191,9,3.47,18.17,4.71%
2018-11-09,Banner,守卫GDP-taptap-横幅,33,0,0.00,0.00,0.00%
2018-11-09,Banner,完美贴合-4399-横幅,"7,953",17,4.19,0.53,0.21%
2018-11-09,插屏,全民跳一跳-小米-插屏,112,10,3.43,30.63,8.93%
2018-11-09,原生,滚动的球球-oppo-插屏(原),"5,386",864,282.10,52.38,16.04%
2018-11-09,插屏,指尖陀螺-oppo-插屏,"17,521","1,277",250.90,14.32,7.29%
2018-11-09,Banner,纽扣的游戏-vivo-横幅,"28,273",279,73.32,2.59,0.99%
2018-11-09,插屏,疯狂投篮-vivo-插屏,"3,068",142,34.91,11.38,4.63%
2018-11-09,插屏,纽扣的游戏-小米-插屏,260,12,2.52,9.69,4.62%
2018-11-09,插屏,球球跳一跳-好游-插屏,24,2,0.09,3.75,8.33%
2018-11-09,Banner,疯狂投篮4399-横,"1,159",18,4.94,4.26,1.55%
2018-11-09,插屏,一球爆破-联想-插屏,23,1,0.06,2.61,4.35%
2018-11-09,开屏,全民跳跳跳-taptap-开屏,90,4,2.32,25.78,4.44%
2018-11-09,Banner,一球爆破-oppo-横幅,"2,655",11,4.17,1.57,0.41%
2018-11-09,插屏,疯狂投篮-联想-插屏,11,0,0.01,0.91,0.00%
2018-11-09,开屏,欢乐球球-小米-开屏,122,14,6.81,55.82,11.48%
2018-11-09,Banner,吃鸡大英雄-4399-横幅,"5,256",23,6.25,1.19,0.44%
2018-11-09,开屏,完美贴合-qihoo-开屏,"1,363",91,25.61,18.79,6.68%
2018-11-09,插屏,红心大战接龙-魅族-插屏,269,5,2.17,8.07,1.86%
2018-11-09,开屏,六角拼拼-oppo-开屏,315,16,4.38,13.90,5.08%
2018-11-09,Banner,羽毛球大乱斗-banner,498,7,0.99,1.99,1.41%
2018-11-09,开屏,全民跳一跳-小米-开屏,24,4,2.40,100.00,16.67%
2018-11-09,开屏,面条滑溜溜-小米-开屏,284,27,10.13,35.67,9.51%
2018-11-09,插屏,八分音符酱-努比亚-插屏,37,1,0.70,18.92,2.70%
2018-11-09,开屏,红心大战接龙-oppo-开屏,"12,200",594,206.30,16.91,4.87%
2018-11-09,Banner,全民跳一跳4399-横幅,99,2,0.54,5.45,2.02%
2018-11-09,Banner,疯狂投篮-联想-横幅,10,0,0.00,0.00,0.00%
2018-11-09,Banner,球球跳一跳-小米-横幅,53,0,0.00,0.00,0.00%
2018-11-09,开屏,保护气球-vivo-开屏,"5,460",413,101.16,18.53,7.56%
2018-11-09,插屏,贪吃蛇大战2048-oppo-插屏-激励,0,0,0.00,0.00,0.00%
2018-11-09,开屏,飞刀射击-金立-开屏,25,0,0.00,0.00,0.00%
2018-11-09,Banner,面条滑溜溜-百度-横幅,21,0,0.04,1.90,0.00%
2018-11-09,Banner,六角拼拼-vivo-横幅,"17,189",60,16.51,0.96,0.35%
2018-11-09,开屏,十字绣-联想-激励开屏,70,3,1.06,15.14,4.29%
2018-11-09,开屏,十字绣-小米-激励开屏,309,16,4.02,13.01,5.18%
2018-11-09,插屏,六角拼拼-魅族-插屏,0,0,0.00,0.00,0.00%
2018-11-09,插屏,面条滑溜溜-百度-插屏,25,2,1.13,45.20,8.00%
2018-11-09,插屏,面条滑溜溜-小米-插屏,"1,567",106,22.20,14.17,6.76%
2018-11-09,插屏,十字绣hj-hj-插屏,3,1,0.61,203.33,33.33%
2018-11-09,插屏,奇妙的森林-oppo-插屏,96,4,1.17,12.19,4.17%
2018-11-09,插屏,欢乐打豆豆-oppo-插屏,"11,927",508,165.82,13.90,4.26%
2018-11-09,开屏,欢乐打豆豆-应用宝-开屏,207,16,5.08,24.54,7.73%
2018-11-09,插屏,奇妙的森林-金立游戏-插屏,4,0,0.01,2.50,0.00%
2018-11-09,插屏,奔跑吧 忍者-插屏,0,0,0.00,0.00,0.00%
2018-11-09,开屏,八分音符酱-OPPO-开屏,"2,352",254,50.22,21.35,10.80%
2018-11-09,插屏,疯狂投篮-好游快爆-插屏,352,10,3.66,10.40,2.84%
2018-11-09,Banner,保护气球-oppo-横幅,"77,297",561,84.89,1.10,0.73%
2018-11-09,开屏,纽扣的游戏-小米-开屏,47,9,1.83,38.94,19.15%
2018-11-09,插屏,欢乐球球-tap-插屏,53,5,0.80,15.09,9.43%
2018-11-09,插屏,寻光-魅族-插屏,4,0,0.00,0.00,0.00%
2018-11-09,原生,保护气球-好游-开屏(原),510,26,9.71,19.04,5.10%
2018-11-09,Banner,线条飞跃-魅族-横幅,14,0,0.00,0.00,0.00%
2018-11-09,原生,保护气球-小米-插屏(原),"3,585",535,77.84,21.71,14.92%
2018-11-09,插屏,保护气球-qihoo-插屏,278,26,2.89,10.40,9.35%
2018-11-09,开屏,保护气球-联想-开屏,628,48,15.35,24.44,7.64%
2018-11-09,原生,完美贴合-vivo-开屏(原),2,0,0.00,0.00,0.00%
2018-11-09,Banner,红心大战接龙-魅族-横幅,"1,523",5,2.89,1.90,0.33%
2018-11-09,Banner,八分音符酱-百度-横幅,241,3,1.47,6.10,1.24%
2018-11-09,插屏,贪吃蛇大战2048-金立游戏-插屏,93,4,2.28,24.52,4.30%
2018-11-09,原生,指尖飞车-魅族-插屏(原),922,101,37.73,40.92,10.95%
2018-11-09,原生,完美贴合-oppo-插屏(原),"2,842",185,86.50,30.44,6.51%
2018-11-09,开屏,魅影车手-好游-开屏,19,5,1.78,93.68,26.32%
2018-11-09,Banner,吃鸡大英雄-tap-横幅,366,2,0.68,1.86,0.55%
2018-11-09,插屏,滑稽大冒险-插屏,283,9,3.44,12.16,3.18%
2018-11-09,Banner,保护气球-vivo-横幅,"24,257",145,26.72,1.10,0.60%
2018-11-09,原生,纽扣的游戏-魅族-插屏(原),"2,329",364,213.06,91.48,15.63%
2018-11-09,开屏,指尖飞车-华为-开屏,"1,288",160,28.67,22.26,12.42%
2018-11-09,开屏,十字绣-联想-开屏,81,3,1.18,14.57,3.70%
2018-11-09,原生,芝士就是力量-好游-开屏（原）,"1,468",44,21.38,14.56,3.00%
2018-11-09,开屏,地表最强音-小米-开屏,9,1,0.18,20.00,11.11%
2018-11-09,开屏,全民跳一跳-努比亚-开屏,54,9,1.21,22.41,16.67%
2018-11-09,开屏,保护气球-三星-开屏,265,15,4.20,15.85,5.66%
2018-11-09,开屏,指尖陀螺-vivo-开屏,771,55,17.05,22.11,7.13%
2018-11-09,插屏,纽扣的游戏4399-插屏,106,7,1.07,10.09,6.60%
2018-11-09,插屏,开心玻璃杯-vivo-插屏,"15,230","1,613",492.57,32.34,10.59%
2018-11-09,Banner,全民跳跳跳-taptap-横幅,430,6,2.32,5.40,1.40%
2018-11-09,开屏,指尖飞车-qihoo-开屏,272,28,6.48,23.82,10.29%
2018-11-09,原生,开心玻璃杯-oppo-开屏（自）,1,0,0.00,0.00,0.00%
2018-11-09,开屏,吃鸡大英雄-vivo-开屏,"1,857",181,29.92,16.11,9.75%
2018-11-09,Banner,最强大脑-4399-banner,0,0,0.00,0.00,0.00%
2018-11-09,插屏,纽扣的游戏-金立游戏-插屏,"2,936",203,48.95,16.67,6.91%
2018-11-09,原生,指尖飞车-华为-开屏(原),1,0,0.00,0.00,0.00%
2018-11-09,原生,贪吃蛇大战2048-oppo-开屏(原),496,49,34.84,70.24,9.88%
2018-11-09,开屏,指尖飞车-三星-开屏,648,35,23.96,36.98,5.40%
2018-11-09,插屏,十字绣-oppo-插屏,318,53,7.11,22.36,16.67%
2018-11-09,开屏,指尖飞车-应用宝-开屏,109,5,0.80,7.34,4.59%
2018-11-09,Banner,线条飞跃-4399-横幅,"2,030",16,4.46,2.20,0.79%
2018-11-09,插屏,假游戏2-插屏,110,5,1.80,16.36,4.55%
2018-11-09,开屏,一球爆破-联想-开屏,87,15,1.10,12.64,17.24%
2018-11-09,Banner,六角拼拼-酷派-横幅,34,2,0.55,16.18,5.88%
2018-11-09,插屏,十字绣-4399-插屏,"1,611",259,19.57,12.15,16.08%
2018-11-09,Banner,六角拼拼-联想-横幅,490,3,1.06,2.16,0.61%
2018-11-09,原生,保护气球-qihoo-插屏(原),"2,293",386,64.06,27.94,16.83%
2018-11-09,开屏,飞刀射击-4399-开屏,100,8,3.00,30.00,8.00%
2018-11-09,Banner,皮皮虾我们走-联想-横幅,5,0,0.00,0.00,0.00%
2018-11-09,Banner,线条飞跃-好游-横幅,287,2,0.33,1.15,0.70%
2018-11-09,插屏,保护气球-联想-插屏,"1,336",81,15.75,11.79,6.06%
2018-11-09,开屏,保护气球-4399-开屏,122,10,4.02,32.95,8.20%
2018-11-09,开屏,指尖飞车-联想-开屏,96,6,0.80,8.33,6.25%
2018-11-09,Banner,滚动的球球-oppo-横幅,"5,185",4,2.18,0.42,0.08%
2018-11-09,原生,吃鸡大英雄-魅族-插屏（原）,14,0,0.00,0.00,0.00%
2018-11-09,开屏,一球爆破-好游-开屏,23,0,0.00,0.00,0.00%
2018-11-09,开屏,球球跳-vivo-开屏,824,66,18.92,22.96,8.01%
2018-11-09,开屏,暖暖换装物语-开屏,1,0,0.00,0.00,0.00%
2018-11-09,Banner,纽扣的游戏-小米-横幅,394,1,0.07,0.18,0.25%
2018-11-09,原生,吃鸡大英雄-oppo-插屏(原),"11,248","1,583",198.79,17.67,14.07%
2018-11-09,原生,指尖飞车-4399-插屏(原),299,64,21.46,71.77,21.40%
2018-11-09,Banner,吃鸡大英雄-oppo-横幅,"8,392",101,16.49,1.96,1.20%
2018-11-09,插屏,完美贴合-小米-插屏,"1,295",37,15.16,11.71,2.86%
2018-11-09,原生,保护气球-小米-开屏(原),"1,404",117,23.83,16.97,8.33%
2018-11-09,插屏,线条飞跃-魅族-插屏,26,2,0.57,21.92,7.69%
2018-11-09,开屏,吃鸡大英雄-小米-开屏,442,16,7.16,16.20,3.62%
2018-11-09,原生,纽扣的游戏-魅族-开屏(原),261,45,19.71,75.52,17.24%
2018-11-09,Banner,贪吃蛇大战2048-oppo-横幅,"2,394",36,7.68,3.21,1.50%
2018-11-09,开屏,寻光-联想-开屏,1,0,0.00,0.00,0.00%
2018-11-09,插屏,吃鸡大英雄-tap-插屏,208,13,3.07,14.76,6.25%
2018-11-09,开屏,开心玻璃杯-小米-开屏,12,0,0.03,2.50,0.00%
2018-11-09,Banner,飞刀射击-4399-横幅,415,6,1.26,3.04,1.45%
2018-11-09,开屏,守护你前行-ios-开屏,64,5,0.92,14.38,7.81%
2018-11-09,开屏,疯狂投篮-应用宝-开屏,42,9,1.68,40.00,21.43%
2018-11-09,插屏,六角拼拼-联想-插屏,79,7,1.67,21.14,8.86%
2018-11-09,Banner,保护气球-魅族-横幅,17,0,0.00,0.00,0.00%
2018-11-09,Banner,开心玻璃杯-中兴-横幅,"22,179",47,12.70,0.57,0.21%
2018-11-09,开屏,球与方块-ios-开屏,5,0,0.00,0.00,0.00%
2018-11-09,插屏,线条飞跃-tap-插屏,23,0,0.03,1.30,0.00%
2018-11-09,开屏,假游戏2-开屏,110,26,1.86,16.91,23.64%
2018-11-09,开屏,线条飞跃-好游-开屏,14,0,0.00,0.00,0.00%
2018-11-09,开屏,线条飞跃-tap-开屏,3,1,1.17,390.00,33.33%
2018-11-09,开屏,球球大战方块-好游-开屏,3,0,0.00,0.00,0.00%
2018-11-09,Banner,指尖飞车-好游-横幅,119,0,0.00,0.00,0.00%
2018-11-09,原生,开心玻璃杯-wifi-开屏(原),976,36,3.51,3.60,3.69%
2018-11-09,Banner,飞刀射击-小米-横幅,232,9,1.96,8.45,3.88%
2018-11-09,插屏,面条滑溜溜-联想-插屏,"1,291",97,15.55,12.04,7.51%
2018-11-09,原生,吃鸡大英雄-中兴-插屏(原),"1,435",254,25.75,17.94,17.70%
